Alerta_ID,Proyecto_ID,Componente,Tipo_Alerta,Fecha_Alerta,Downtime_Minutos,Minutos_Hasta_Resolucion,Asignado_A
ALT-14202,PRJ-009,Load Balancer,INFO,2026-04-17 13:58:00,0,0,SYSTEM_AUTO
ALT-14203,PRJ-007,Frontend UI,CRITICAL_DOWN,2026-03-06 13:41:00,33,42,EMP-030
ALT-14204,PRJ-001,Frontend UI,INFO,2026-04-15 10:11:00,0,0,SYSTEM_AUTO
ALT-14205,PRJ-004,Database,INFO,2026-01-05 04:28:00,0,0,SYSTEM_AUTO
ALT-14206,PRJ-010,Load Balancer,INFO,2026-02-01 16:29:00,0,0,SYSTEM_AUTO
ALT-14207,PRJ-010,Load Balancer,INFO,2026-01-05 03:40:00,0,0,SYSTEM_AUTO
ALT-14208,PRJ-004,Load Balancer,INFO,2026-04-04 10:37:00,0,0,SYSTEM_AUTO
ALT-14209,PRJ-002,Frontend UI,INFO,2026-03-14 05:16:00,0,0,SYSTEM_AUTO
ALT-14210,PRJ-002,Load Balancer,INFO,2026-03-23 04:57:00,0,0,SYSTEM_AUTO
ALT-14211,PRJ-006,Auth Service,INFO,2026-04-23 15:06:00,0,0,SYSTEM_AUTO
ALT-14212,PRJ-008,Auth Service,CRITICAL_DOWN,2026-02-17 19:50:00,18,39,EMP-040
ALT-14213,PRJ-002,API Gateway,WARNING_SPIKE,2026-04-02 01:00:00,0,106,EMP-022
ALT-14214,PRJ-003,Load Balancer,INFO,2026-03-24 19:02:00,0,0,SYSTEM_AUTO
ALT-14215,PRJ-009,API Gateway,CRITICAL_DOWN,2026-01-15 20:36:00,21,32,EMP-025
ALT-14216,PRJ-002,Frontend UI,INFO,2026-02-26 06:13:00,0,0,SYSTEM_AUTO
ALT-14217,PRJ-005,Database,INFO,2026-03-25 15:08:00,0,0,SYSTEM_AUTO
ALT-14218,PRJ-006,Database,INFO,2026-03-07 17:30:00,0,0,SYSTEM_AUTO
ALT-14219,PRJ-004,Load Balancer,INFO,2026-01-13 18:09:00,0,0,SYSTEM_AUTO
ALT-14220,PRJ-006,Auth Service,INFO,2026-01-22 15:54:00,0,0,SYSTEM_AUTO
ALT-14221,PRJ-003,Auth Service,INFO,2026-01-30 03:43:00,0,0,SYSTEM_AUTO
ALT-14222,PRJ-008,Frontend UI,WARNING_SPIKE,2026-04-22 02:19:00,0,39,EMP-013
ALT-14223,PRJ-001,Frontend UI,INFO,2026-03-09 00:24:00,0,0,SYSTEM_AUTO
ALT-14224,PRJ-002,Database,INFO,2026-03-18 01:04:00,0,0,SYSTEM_AUTO
ALT-14225,PRJ-010,Database,CRITICAL_DOWN,2026-04-25 23:29:00,55,61,EMP-040
ALT-14226,PRJ-001,Load Balancer,WARNING_SPIKE,2026-04-27 15:21:00,0,27,EMP-001
ALT-14227,PRJ-001,Load Balancer,INFO,2026-02-02 11:20:00,0,0,SYSTEM_AUTO
ALT-14228,PRJ-008,Frontend UI,INFO,2026-04-23 18:19:00,0,0,SYSTEM_AUTO
ALT-14229,PRJ-004,Database,INFO,2026-03-23 14:41:00,0,0,SYSTEM_AUTO
ALT-14230,PRJ-002,Load Balancer,INFO,2026-04-22 18:56:00,0,0,SYSTEM_AUTO
ALT-14231,PRJ-006,Database,WARNING_SPIKE,2026-01-02 15:10:00,0,29,EMP-032
ALT-14232,PRJ-001,API Gateway,INFO,2026-01-23 19:17:00,0,0,SYSTEM_AUTO
ALT-14233,PRJ-007,Auth Service,INFO,2026-04-19 17:44:00,0,0,SYSTEM_AUTO
ALT-14234,PRJ-009,Frontend UI,INFO,2026-03-09 01:54:00,0,0,SYSTEM_AUTO
ALT-14235,PRJ-007,Database,WARNING_SPIKE,2026-02-13 16:54:00,0,119,EMP-020
ALT-14236,PRJ-001,Load Balancer,INFO,2026-02-03 23:15:00,0,0,SYSTEM_AUTO
ALT-14237,PRJ-005,Frontend UI,INFO,2026-01-10 23:18:00,0,0,SYSTEM_AUTO
ALT-14238,PRJ-008,Database,INFO,2026-03-17 15:52:00,0,0,SYSTEM_AUTO
ALT-14239,PRJ-010,API Gateway,WARNING_SPIKE,2026-03-25 15:01:00,0,166,EMP-031
ALT-14240,PRJ-010,Auth Service,INFO,2026-02-13 09:23:00,0,0,SYSTEM_AUTO
ALT-14241,PRJ-010,Frontend UI,INFO,2026-04-20 10:13:00,0,0,SYSTEM_AUTO
ALT-14242,PRJ-007,Auth Service,WARNING_SPIKE,2026-01-13 17:26:00,0,169,EMP-021
ALT-14243,PRJ-004,Frontend UI,INFO,2026-01-22 12:56:00,0,0,SYSTEM_AUTO
ALT-14244,PRJ-003,API Gateway,INFO,2026-02-13 14:36:00,0,0,SYSTEM_AUTO
ALT-14245,PRJ-006,API Gateway,WARNING_SPIKE,2026-01-20 10:40:00,0,86,EMP-025
ALT-14246,PRJ-008,Load Balancer,INFO,2026-02-03 08:27:00,0,0,SYSTEM_AUTO
ALT-14247,PRJ-006,Auth Service,INFO,2026-04-07 23:43:00,0,0,SYSTEM_AUTO
ALT-14248,PRJ-009,Auth Service,CRITICAL_DOWN,2026-03-09 22:50:00,104,116,EMP-031
ALT-14249,PRJ-001,API Gateway,WARNING_SPIKE,2026-04-27 06:38:00,0,99,EMP-001
ALT-14250,PRJ-001,Database,INFO,2026-03-25 01:08:00,0,0,SYSTEM_AUTO
ALT-14251,PRJ-009,Auth Service,WARNING_SPIKE,2026-04-25 09:06:00,0,56,EMP-002
ALT-14252,PRJ-001,Frontend UI,INFO,2026-02-15 00:33:00,0,0,SYSTEM_AUTO
ALT-14253,PRJ-003,Database,INFO,2026-01-27 04:40:00,0,0,SYSTEM_AUTO
ALT-14254,PRJ-008,API Gateway,INFO,2026-01-06 18:30:00,0,0,SYSTEM_AUTO
ALT-14255,PRJ-002,Auth Service,CRITICAL_DOWN,2026-03-04 07:28:00,5,19,EMP-042
ALT-14256,PRJ-005,Frontend UI,INFO,2026-01-03 07:40:00,0,0,SYSTEM_AUTO
ALT-14257,PRJ-002,Load Balancer,INFO,2026-01-26 01:22:00,0,0,SYSTEM_AUTO
ALT-14258,PRJ-005,Database,INFO,2026-03-29 04:02:00,0,0,SYSTEM_AUTO
ALT-14259,PRJ-002,Frontend UI,INFO,2026-02-20 02:02:00,0,0,SYSTEM_AUTO
ALT-14260,PRJ-003,Load Balancer,INFO,2026-01-22 19:26:00,0,0,SYSTEM_AUTO
ALT-14261,PRJ-003,Frontend UI,INFO,2026-04-27 12:42:00,0,0,SYSTEM_AUTO
ALT-14262,PRJ-001,Database,INFO,2026-04-24 17:21:00,0,0,SYSTEM_AUTO
ALT-14263,PRJ-009,Database,CRITICAL_DOWN,2026-01-10 19:56:00,15,32,EMP-002
ALT-14264,PRJ-009,Auth Service,INFO,2026-02-23 16:44:00,0,0,SYSTEM_AUTO
ALT-14265,PRJ-001,Load Balancer,WARNING_SPIKE,2026-02-21 22:41:00,0,52,EMP-031
ALT-14266,PRJ-003,Auth Service,INFO,2026-01-05 14:41:00,0,0,SYSTEM_AUTO
ALT-14267,PRJ-002,Frontend UI,WARNING_SPIKE,2026-02-16 11:22:00,0,69,EMP-013
ALT-14268,PRJ-004,Database,INFO,2026-01-14 14:05:00,0,0,SYSTEM_AUTO
ALT-14269,PRJ-005,Load Balancer,CRITICAL_DOWN,2026-02-04 05:05:00,106,115,EMP-034
ALT-14270,PRJ-006,Database,WARNING_SPIKE,2026-04-13 02:55:00,0,161,EMP-005
ALT-14271,PRJ-009,API Gateway,INFO,2026-02-06 22:55:00,0,0,SYSTEM_AUTO
ALT-14272,PRJ-010,Auth Service,INFO,2026-02-22 07:33:00,0,0,SYSTEM_AUTO
ALT-14273,PRJ-006,Database,WARNING_SPIKE,2026-01-07 00:32:00,0,112,EMP-032
ALT-14274,PRJ-009,API Gateway,INFO,2026-02-15 06:24:00,0,0,SYSTEM_AUTO
ALT-14275,PRJ-010,API Gateway,INFO,2026-04-02 15:34:00,0,0,SYSTEM_AUTO
ALT-14276,PRJ-004,Frontend UI,INFO,2026-03-14 22:09:00,0,0,SYSTEM_AUTO
ALT-14277,PRJ-002,Load Balancer,INFO,2026-04-05 01:55:00,0,0,SYSTEM_AUTO
ALT-14278,PRJ-010,Frontend UI,INFO,2026-01-29 03:08:00,0,0,SYSTEM_AUTO
ALT-14279,PRJ-003,API Gateway,INFO,2026-04-24 02:51:00,0,0,SYSTEM_AUTO
ALT-14280,PRJ-004,Load Balancer,INFO,2026-03-19 00:04:00,0,0,SYSTEM_AUTO
ALT-14281,PRJ-003,Database,WARNING_SPIKE,2026-04-06 11:37:00,0,34,EMP-040
ALT-14282,PRJ-009,Frontend UI,CRITICAL_DOWN,2026-02-19 09:10:00,98,110,EMP-022
ALT-14283,PRJ-010,Auth Service,INFO,2026-02-11 21:59:00,0,0,SYSTEM_AUTO
ALT-14284,PRJ-007,Auth Service,WARNING_SPIKE,2026-02-10 23:37:00,0,95,EMP-020
ALT-14285,PRJ-003,API Gateway,INFO,2026-02-05 07:38:00,0,0,SYSTEM_AUTO
ALT-14286,PRJ-008,API Gateway,INFO,2026-03-28 07:13:00,0,0,SYSTEM_AUTO
ALT-14287,PRJ-003,Frontend UI,INFO,2026-02-17 05:42:00,0,0,SYSTEM_AUTO
ALT-14288,PRJ-005,Auth Service,INFO,2026-01-24 08:05:00,0,0,SYSTEM_AUTO
ALT-14289,PRJ-005,Load Balancer,CRITICAL_DOWN,2026-03-14 09:55:00,39,62,EMP-019
ALT-14290,PRJ-002,Auth Service,INFO,2026-02-27 09:12:00,0,0,SYSTEM_AUTO
ALT-14291,PRJ-010,Database,WARNING_SPIKE,2026-01-26 03:36:00,0,156,EMP-030
ALT-14292,PRJ-005,Auth Service,INFO,2026-01-19 22:12:00,0,0,SYSTEM_AUTO
ALT-14293,PRJ-008,Frontend UI,INFO,2026-02-24 02:57:00,0,0,SYSTEM_AUTO
ALT-14294,PRJ-003,Auth Service,WARNING_SPIKE,2026-03-28 03:04:00,0,48,EMP-034
ALT-14295,PRJ-006,Database,INFO,2026-02-12 06:10:00,0,0,SYSTEM_AUTO
ALT-14296,PRJ-004,Auth Service,CRITICAL_DOWN,2026-01-04 19:24:00,89,113,EMP-015
ALT-14297,PRJ-006,Load Balancer,WARNING_SPIKE,2026-04-18 13:26:00,0,143,EMP-021
ALT-14298,PRJ-005,API Gateway,INFO,2026-01-20 05:06:00,0,0,SYSTEM_AUTO
ALT-14299,PRJ-001,Load Balancer,WARNING_SPIKE,2026-01-16 06:39:00,0,119,EMP-013
ALT-14300,PRJ-004,Auth Service,INFO,2026-02-13 21:48:00,0,0,SYSTEM_AUTO
ALT-14301,PRJ-006,API Gateway,INFO,2026-04-21 16:23:00,0,0,SYSTEM_AUTO
ALT-14302,PRJ-003,Load Balancer,CRITICAL_DOWN,2026-02-21 08:06:00,12,28,EMP-040
ALT-14303,PRJ-010,Database,INFO,2026-02-02 08:42:00,0,0,SYSTEM_AUTO
ALT-14304,PRJ-009,Database,CRITICAL_DOWN,2026-04-23 22:27:00,78,90,EMP-002
ALT-14305,PRJ-004,API Gateway,CRITICAL_DOWN,2026-04-04 09:58:00,116,131,EMP-037
ALT-14306,PRJ-004,Frontend UI,INFO,2026-04-09 16:47:00,0,0,SYSTEM_AUTO
ALT-14307,PRJ-008,Frontend UI,INFO,2026-04-12 16:13:00,0,0,SYSTEM_AUTO
ALT-14308,PRJ-009,Auth Service,WARNING_SPIKE,2026-01-17 14:17:00,0,94,EMP-001
ALT-14309,PRJ-007,Database,INFO,2026-04-23 23:20:00,0,0,SYSTEM_AUTO
ALT-14310,PRJ-004,Frontend UI,INFO,2026-01-04 03:18:00,0,0,SYSTEM_AUTO
ALT-14311,PRJ-006,Auth Service,INFO,2026-02-02 15:27:00,0,0,SYSTEM_AUTO
ALT-14312,PRJ-010,Auth Service,INFO,2026-04-19 15:08:00,0,0,SYSTEM_AUTO
ALT-14313,PRJ-005,API Gateway,INFO,2026-02-11 06:00:00,0,0,SYSTEM_AUTO
ALT-14314,PRJ-004,Database,INFO,2026-03-13 17:39:00,0,0,SYSTEM_AUTO
ALT-14315,PRJ-002,Frontend UI,CRITICAL_DOWN,2026-04-29 03:47:00,98,105,EMP-022
ALT-14316,PRJ-007,API Gateway,INFO,2026-02-10 08:20:00,0,0,SYSTEM_AUTO
ALT-14317,PRJ-008,API Gateway,INFO,2026-04-05 00:56:00,0,0,SYSTEM_AUTO
ALT-14318,PRJ-004,API Gateway,WARNING_SPIKE,2026-04-16 19:56:00,0,114,EMP-029
ALT-14319,PRJ-003,Auth Service,WARNING_SPIKE,2026-04-27 16:57:00,0,99,EMP-013
ALT-14320,PRJ-001,Auth Service,INFO,2026-02-05 01:23:00,0,0,SYSTEM_AUTO
ALT-14321,PRJ-001,API Gateway,INFO,2026-02-04 04:13:00,0,0,SYSTEM_AUTO
ALT-14322,PRJ-003,Frontend UI,WARNING_SPIKE,2026-02-06 23:16:00,0,71,EMP-037
ALT-14323,PRJ-003,Load Balancer,INFO,2026-03-21 00:54:00,0,0,SYSTEM_AUTO
ALT-14324,PRJ-005,Load Balancer,INFO,2026-02-25 22:01:00,0,0,SYSTEM_AUTO
ALT-14325,PRJ-009,API Gateway,INFO,2026-03-21 12:17:00,0,0,SYSTEM_AUTO
ALT-14326,PRJ-001,Auth Service,INFO,2026-03-26 08:08:00,0,0,SYSTEM_AUTO
ALT-14327,PRJ-002,Load Balancer,INFO,2026-01-29 03:11:00,0,0,SYSTEM_AUTO
ALT-14328,PRJ-006,API Gateway,INFO,2026-01-01 15:47:00,0,0,SYSTEM_AUTO
ALT-14329,PRJ-006,Database,INFO,2026-04-14 12:55:00,0,0,SYSTEM_AUTO
ALT-14330,PRJ-006,Frontend UI,INFO,2026-02-19 06:26:00,0,0,SYSTEM_AUTO
ALT-14331,PRJ-004,API Gateway,WARNING_SPIKE,2026-01-10 05:16:00,0,123,EMP-010
ALT-14332,PRJ-004,API Gateway,INFO,2026-02-05 11:58:00,0,0,SYSTEM_AUTO
ALT-14333,PRJ-004,Frontend UI,INFO,2026-04-20 02:39:00,0,0,SYSTEM_AUTO
ALT-14334,PRJ-002,Load Balancer,INFO,2026-01-30 16:59:00,0,0,SYSTEM_AUTO
ALT-14335,PRJ-002,Load Balancer,INFO,2026-03-14 20:08:00,0,0,SYSTEM_AUTO
ALT-14336,PRJ-008,Load Balancer,WARNING_SPIKE,2026-03-25 11:36:00,0,66,EMP-025
ALT-14337,PRJ-006,Load Balancer,INFO,2026-03-16 10:10:00,0,0,SYSTEM_AUTO
ALT-14338,PRJ-008,API Gateway,INFO,2026-03-24 18:18:00,0,0,SYSTEM_AUTO
ALT-14339,PRJ-009,Frontend UI,INFO,2026-01-13 14:17:00,0,0,SYSTEM_AUTO
ALT-14340,PRJ-005,Frontend UI,INFO,2026-02-03 13:31:00,0,0,SYSTEM_AUTO
ALT-14341,PRJ-004,Load Balancer,INFO,2026-02-04 11:35:00,0,0,SYSTEM_AUTO
ALT-14342,PRJ-001,Frontend UI,WARNING_SPIKE,2026-01-26 22:28:00,0,154,EMP-029
ALT-14343,PRJ-010,Auth Service,INFO,2026-02-03 14:30:00,0,0,SYSTEM_AUTO
ALT-14344,PRJ-003,Auth Service,INFO,2026-03-04 21:26:00,0,0,SYSTEM_AUTO
ALT-14345,PRJ-004,Auth Service,INFO,2026-02-12 01:13:00,0,0,SYSTEM_AUTO
ALT-14346,PRJ-010,Auth Service,INFO,2026-01-03 19:39:00,0,0,SYSTEM_AUTO
ALT-14347,PRJ-007,Frontend UI,INFO,2026-04-20 00:48:00,0,0,SYSTEM_AUTO
ALT-14348,PRJ-005,Database,INFO,2026-01-29 22:32:00,0,0,SYSTEM_AUTO
ALT-14349,PRJ-002,Load Balancer,INFO,2026-03-06 14:33:00,0,0,SYSTEM_AUTO
ALT-14350,PRJ-006,Database,INFO,2026-01-16 17:51:00,0,0,SYSTEM_AUTO
ALT-14351,PRJ-001,Frontend UI,INFO,2026-01-06 16:27:00,0,0,SYSTEM_AUTO
ALT-14352,PRJ-003,Load Balancer,INFO,2026-03-16 17:29:00,0,0,SYSTEM_AUTO
ALT-14353,PRJ-002,Database,CRITICAL_DOWN,2026-04-24 14:58:00,113,142,EMP-020
ALT-14354,PRJ-001,API Gateway,INFO,2026-03-15 06:03:00,0,0,SYSTEM_AUTO
ALT-14355,PRJ-008,Auth Service,INFO,2026-01-21 02:55:00,0,0,SYSTEM_AUTO
ALT-14356,PRJ-008,API Gateway,INFO,2026-03-21 11:15:00,0,0,SYSTEM_AUTO
ALT-14357,PRJ-010,Auth Service,INFO,2026-03-23 14:57:00,0,0,SYSTEM_AUTO
ALT-14358,PRJ-009,Database,INFO,2026-03-05 03:41:00,0,0,SYSTEM_AUTO
ALT-14359,PRJ-004,Auth Service,INFO,2026-04-28 03:12:00,0,0,SYSTEM_AUTO
ALT-14360,PRJ-009,Load Balancer,INFO,2026-02-12 00:47:00,0,0,SYSTEM_AUTO
ALT-14361,PRJ-002,Auth Service,INFO,2026-03-24 10:12:00,0,0,SYSTEM_AUTO
ALT-14362,PRJ-002,Load Balancer,WARNING_SPIKE,2026-03-19 12:03:00,0,177,EMP-034
ALT-14363,PRJ-010,Load Balancer,INFO,2026-01-09 21:50:00,0,0,SYSTEM_AUTO
ALT-14364,PRJ-009,Load Balancer,CRITICAL_DOWN,2026-01-07 02:20:00,81,88,EMP-001
ALT-14365,PRJ-002,Frontend UI,INFO,2026-01-08 00:16:00,0,0,SYSTEM_AUTO
ALT-14366,PRJ-003,Frontend UI,INFO,2026-04-16 16:09:00,0,0,SYSTEM_AUTO
ALT-14367,PRJ-003,Database,INFO,2026-04-10 15:13:00,0,0,SYSTEM_AUTO
ALT-14368,PRJ-005,Auth Service,INFO,2026-02-21 03:07:00,0,0,SYSTEM_AUTO
ALT-14369,PRJ-007,Database,WARNING_SPIKE,2026-01-15 20:24:00,0,179,EMP-020
ALT-14370,PRJ-006,Auth Service,INFO,2026-02-04 13:37:00,0,0,SYSTEM_AUTO
ALT-14371,PRJ-003,Auth Service,INFO,2026-02-09 22:20:00,0,0,SYSTEM_AUTO
ALT-14372,PRJ-007,Auth Service,CRITICAL_DOWN,2026-01-05 05:26:00,85,93,EMP-013
ALT-14373,PRJ-009,Frontend UI,INFO,2026-01-22 01:44:00,0,0,SYSTEM_AUTO
ALT-14374,PRJ-007,Load Balancer,INFO,2026-04-19 15:24:00,0,0,SYSTEM_AUTO
ALT-14375,PRJ-006,Database,INFO,2026-01-17 14:43:00,0,0,SYSTEM_AUTO
ALT-14376,PRJ-003,Frontend UI,INFO,2026-03-31 22:43:00,0,0,SYSTEM_AUTO
ALT-14377,PRJ-002,Frontend UI,INFO,2026-02-20 19:50:00,0,0,SYSTEM_AUTO
ALT-14378,PRJ-004,Load Balancer,INFO,2026-02-21 13:07:00,0,0,SYSTEM_AUTO
ALT-14379,PRJ-004,Database,INFO,2026-02-09 02:20:00,0,0,SYSTEM_AUTO
ALT-14380,PRJ-008,API Gateway,INFO,2026-02-13 19:21:00,0,0,SYSTEM_AUTO
ALT-14381,PRJ-008,Auth Service,INFO,2026-04-13 09:11:00,0,0,SYSTEM_AUTO
ALT-14382,PRJ-007,API Gateway,WARNING_SPIKE,2026-01-25 05:20:00,0,60,EMP-037
ALT-14383,PRJ-004,Load Balancer,INFO,2026-03-08 04:31:00,0,0,SYSTEM_AUTO
ALT-14384,PRJ-007,Database,INFO,2026-03-20 23:23:00,0,0,SYSTEM_AUTO
ALT-14385,PRJ-008,Database,INFO,2026-01-26 11:54:00,0,0,SYSTEM_AUTO
ALT-14386,PRJ-002,Frontend UI,INFO,2026-04-05 10:38:00,0,0,SYSTEM_AUTO
ALT-14387,PRJ-008,Load Balancer,INFO,2026-01-01 15:23:00,0,0,SYSTEM_AUTO
ALT-14388,PRJ-005,Database,INFO,2026-03-14 10:49:00,0,0,SYSTEM_AUTO
ALT-14389,PRJ-002,Database,INFO,2026-04-12 13:21:00,0,0,SYSTEM_AUTO
ALT-14390,PRJ-002,Database,INFO,2026-04-06 12:11:00,0,0,SYSTEM_AUTO
ALT-14391,PRJ-005,Frontend UI,INFO,2026-02-22 06:00:00,0,0,SYSTEM_AUTO
ALT-14392,PRJ-006,Load Balancer,INFO,2026-03-12 14:25:00,0,0,SYSTEM_AUTO
ALT-14393,PRJ-007,Load Balancer,INFO,2026-03-09 15:53:00,0,0,SYSTEM_AUTO
ALT-14394,PRJ-006,API Gateway,INFO,2026-02-01 21:36:00,0,0,SYSTEM_AUTO
ALT-14395,PRJ-007,API Gateway,INFO,2026-04-12 20:58:00,0,0,SYSTEM_AUTO
ALT-14396,PRJ-010,Frontend UI,WARNING_SPIKE,2026-02-08 14:40:00,0,46,EMP-034
ALT-14397,PRJ-010,API Gateway,INFO,2026-01-07 09:12:00,0,0,SYSTEM_AUTO
ALT-14398,PRJ-003,Frontend UI,INFO,2026-01-21 18:18:00,0,0,SYSTEM_AUTO
ALT-14399,PRJ-010,API Gateway,INFO,2026-03-25 01:57:00,0,0,SYSTEM_AUTO
ALT-14400,PRJ-007,Frontend UI,INFO,2026-04-29 02:07:00,0,0,SYSTEM_AUTO
ALT-14401,PRJ-008,Frontend UI,INFO,2026-01-22 07:40:00,0,0,SYSTEM_AUTO
ALT-14402,PRJ-005,Database,INFO,2026-02-09 13:45:00,0,0,SYSTEM_AUTO
ALT-14403,PRJ-005,Auth Service,INFO,2026-02-21 01:30:00,0,0,SYSTEM_AUTO
ALT-14404,PRJ-001,Auth Service,WARNING_SPIKE,2026-03-19 19:22:00,0,82,EMP-037
ALT-14405,PRJ-001,Database,INFO,2026-01-19 03:25:00,0,0,SYSTEM_AUTO
ALT-14406,PRJ-002,Load Balancer,INFO,2026-02-17 20:42:00,0,0,SYSTEM_AUTO
ALT-14407,PRJ-001,Auth Service,INFO,2026-03-11 11:23:00,0,0,SYSTEM_AUTO
ALT-14408,PRJ-010,Auth Service,INFO,2026-02-17 22:32:00,0,0,SYSTEM_AUTO
ALT-14409,PRJ-007,Auth Service,WARNING_SPIKE,2026-04-14 15:12:00,0,56,EMP-031
ALT-14410,PRJ-007,Auth Service,INFO,2026-03-17 07:12:00,0,0,SYSTEM_AUTO
ALT-14411,PRJ-001,Frontend UI,WARNING_SPIKE,2026-03-06 14:41:00,0,87,EMP-030
ALT-14412,PRJ-007,Load Balancer,INFO,2026-01-14 04:05:00,0,0,SYSTEM_AUTO
ALT-14413,PRJ-004,Auth Service,INFO,2026-02-12 23:33:00,0,0,SYSTEM_AUTO
ALT-14414,PRJ-007,Frontend UI,WARNING_SPIKE,2026-01-13 22:31:00,0,81,EMP-040
ALT-14415,PRJ-001,Database,WARNING_SPIKE,2026-04-12 11:45:00,0,133,EMP-022
ALT-14416,PRJ-002,Load Balancer,INFO,2026-01-02 13:33:00,0,0,SYSTEM_AUTO
ALT-14417,PRJ-001,Frontend UI,INFO,2026-02-24 08:13:00,0,0,SYSTEM_AUTO
ALT-14418,PRJ-006,Auth Service,WARNING_SPIKE,2026-03-24 11:33:00,0,128,EMP-001
ALT-14419,PRJ-007,Database,INFO,2026-01-18 23:08:00,0,0,SYSTEM_AUTO
ALT-14420,PRJ-005,Frontend UI,INFO,2026-04-06 14:59:00,0,0,SYSTEM_AUTO
ALT-14421,PRJ-001,Database,CRITICAL_DOWN,2026-03-05 17:51:00,49,62,EMP-042
ALT-14422,PRJ-001,Database,INFO,2026-03-30 18:51:00,0,0,SYSTEM_AUTO
ALT-14423,PRJ-004,API Gateway,INFO,2026-04-03 12:19:00,0,0,SYSTEM_AUTO
ALT-14424,PRJ-004,Auth Service,INFO,2026-04-13 17:46:00,0,0,SYSTEM_AUTO
ALT-14425,PRJ-004,Frontend UI,INFO,2026-03-30 04:20:00,0,0,SYSTEM_AUTO
ALT-14426,PRJ-008,API Gateway,CRITICAL_DOWN,2026-04-02 01:37:00,47,72,EMP-034
ALT-14427,PRJ-009,Auth Service,INFO,2026-04-09 11:44:00,0,0,SYSTEM_AUTO
ALT-14428,PRJ-007,API Gateway,INFO,2026-01-30 12:59:00,0,0,SYSTEM_AUTO
ALT-14429,PRJ-002,Load Balancer,INFO,2026-01-14 16:46:00,0,0,SYSTEM_AUTO
ALT-14430,PRJ-009,API Gateway,INFO,2026-04-10 20:46:00,0,0,SYSTEM_AUTO
ALT-14431,PRJ-003,API Gateway,INFO,2026-03-06 22:11:00,0,0,SYSTEM_AUTO
ALT-14432,PRJ-010,Frontend UI,WARNING_SPIKE,2026-02-28 11:41:00,0,175,EMP-022
ALT-14433,PRJ-004,API Gateway,INFO,2026-03-31 20:21:00,0,0,SYSTEM_AUTO
ALT-14434,PRJ-008,Frontend UI,INFO,2026-01-13 19:44:00,0,0,SYSTEM_AUTO
ALT-14435,PRJ-006,Frontend UI,INFO,2026-02-08 07:09:00,0,0,SYSTEM_AUTO
ALT-14436,PRJ-008,Frontend UI,INFO,2026-04-23 19:01:00,0,0,SYSTEM_AUTO
ALT-14437,PRJ-010,Frontend UI,INFO,2026-03-06 12:36:00,0,0,SYSTEM_AUTO
ALT-14438,PRJ-010,Frontend UI,INFO,2026-02-03 11:22:00,0,0,SYSTEM_AUTO
ALT-14439,PRJ-004,Load Balancer,INFO,2026-02-09 17:13:00,0,0,SYSTEM_AUTO
ALT-14440,PRJ-005,Auth Service,INFO,2026-04-23 23:47:00,0,0,SYSTEM_AUTO
ALT-14441,PRJ-002,API Gateway,WARNING_SPIKE,2026-03-04 12:05:00,0,60,EMP-013
ALT-14442,PRJ-007,Auth Service,WARNING_SPIKE,2026-02-01 06:43:00,0,95,EMP-013
ALT-14443,PRJ-010,Database,INFO,2026-01-22 13:07:00,0,0,SYSTEM_AUTO
ALT-14444,PRJ-008,Auth Service,INFO,2026-02-16 02:20:00,0,0,SYSTEM_AUTO
ALT-14445,PRJ-001,API Gateway,INFO,2026-03-19 07:01:00,0,0,SYSTEM_AUTO
ALT-14446,PRJ-001,API Gateway,INFO,2026-04-28 12:34:00,0,0,SYSTEM_AUTO
ALT-14447,PRJ-001,Load Balancer,INFO,2026-01-15 02:28:00,0,0,SYSTEM_AUTO
ALT-14448,PRJ-005,Load Balancer,INFO,2026-02-03 09:19:00,0,0,SYSTEM_AUTO
ALT-14449,PRJ-007,Auth Service,WARNING_SPIKE,2026-01-19 20:14:00,0,31,EMP-013
ALT-14450,PRJ-006,Frontend UI,INFO,2026-04-18 08:45:00,0,0,SYSTEM_AUTO
ALT-14451,PRJ-005,Frontend UI,CRITICAL_DOWN,2026-02-01 18:36:00,10,39,EMP-029
ALT-14452,PRJ-006,Database,WARNING_SPIKE,2026-02-07 06:40:00,0,102,EMP-032
ALT-14453,PRJ-006,Database,INFO,2026-02-18 09:16:00,0,0,SYSTEM_AUTO
ALT-14454,PRJ-004,Frontend UI,INFO,2026-01-20 00:03:00,0,0,SYSTEM_AUTO
ALT-14455,PRJ-007,Load Balancer,WARNING_SPIKE,2026-04-02 00:50:00,0,25,EMP-022
ALT-14456,PRJ-008,Auth Service,WARNING_SPIKE,2026-03-23 16:41:00,0,47,EMP-019
ALT-14457,PRJ-007,Load Balancer,INFO,2026-01-29 04:55:00,0,0,SYSTEM_AUTO
ALT-14458,PRJ-009,API Gateway,INFO,2026-01-31 02:10:00,0,0,SYSTEM_AUTO
ALT-14459,PRJ-002,Load Balancer,INFO,2026-03-22 01:34:00,0,0,SYSTEM_AUTO
ALT-14460,PRJ-006,Load Balancer,INFO,2026-03-21 16:48:00,0,0,SYSTEM_AUTO
ALT-14461,PRJ-009,Load Balancer,INFO,2026-02-03 19:00:00,0,0,SYSTEM_AUTO
ALT-14462,PRJ-006,Database,INFO,2026-04-08 15:49:00,0,0,SYSTEM_AUTO
