Bug_ID,Proyecto_ID,Reporter_ID,Developer_ID,Entorno,Severidad,Fecha_Creacion,Tiempo_Resolucion_Minutos,Horas_Retrabajo
BUG-2142,PRJ-002,EMP-033,EMP-050,QA,CRITICAL,2026-01-01 16:00:00,129,1.58
BUG-2143,PRJ-004,EMP-026,EMP-047,UAT,HIGH,2026-03-28 11:00:00,146,2.38
BUG-2144,PRJ-004,EMP-039,EMP-023,PRODUCTION,CRITICAL,2026-04-19 17:00:00,221,2.4
BUG-2145,PRJ-001,EMP-008,EMP-028,UAT,MEDIUM,2026-01-15 16:00:00,2490,41.6
BUG-2146,PRJ-005,EMP-011,EMP-050,QA,MEDIUM,2026-01-21 17:00:00,888,14.04
BUG-2147,PRJ-007,EMP-026,EMP-006,QA,HIGH,2026-03-30 13:00:00,194,3.56
BUG-2148,PRJ-008,EMP-048,EMP-046,QA,CRITICAL,2026-04-13 13:00:00,223,1.96
BUG-2149,PRJ-005,EMP-039,EMP-023,QA,MEDIUM,2026-01-20 16:00:00,2646,39.48
BUG-2150,PRJ-003,EMP-004,EMP-023,QA,MEDIUM,2026-01-07 10:00:00,715,13.74
BUG-2151,PRJ-008,EMP-027,EMP-047,PRODUCTION,LOW,2026-03-26 15:00:00,2330,25.66
BUG-2152,PRJ-005,EMP-014,EMP-046,QA,HIGH,2026-03-06 14:00:00,384,5.36
BUG-2153,PRJ-007,EMP-016,EMP-028,QA,MEDIUM,2026-04-29 12:00:00,2283,35.66
BUG-2154,PRJ-004,EMP-024,EMP-028,QA,CRITICAL,2026-03-23 09:00:00,138,1.27
BUG-2155,PRJ-009,EMP-016,EMP-028,PRODUCTION,LOW,2026-01-06 11:00:00,821,15.98
BUG-2156,PRJ-006,EMP-033,EMP-038,QA,MEDIUM,2026-02-06 09:00:00,1580,15.98
BUG-2157,PRJ-007,EMP-027,EMP-028,UAT,MEDIUM,2026-01-03 16:00:00,1367,18.66
BUG-2158,PRJ-010,EMP-011,EMP-050,PRODUCTION,MEDIUM,2026-04-29 13:00:00,1788,27.22
BUG-2159,PRJ-002,EMP-016,EMP-050,UAT,MEDIUM,2026-04-05 12:00:00,686,6.3
BUG-2160,PRJ-006,EMP-033,EMP-006,QA,HIGH,2026-03-04 15:00:00,494,4.78
BUG-2161,PRJ-005,EMP-026,EMP-003,QA,LOW,2026-03-15 15:00:00,1971,24.34
BUG-2162,PRJ-007,EMP-049,EMP-047,QA,HIGH,2026-02-27 16:00:00,237,3.02
BUG-2163,PRJ-006,EMP-008,EMP-046,UAT,MEDIUM,2026-04-30 12:00:00,1923,31.19
BUG-2164,PRJ-003,EMP-024,EMP-003,UAT,HIGH,2026-03-24 14:00:00,168,2.23
BUG-2165,PRJ-006,EMP-027,EMP-006,QA,MEDIUM,2026-02-21 16:00:00,1289,24.43
BUG-2166,PRJ-009,EMP-014,EMP-023,UAT,MEDIUM,2026-01-20 09:00:00,1532,21.21
BUG-2167,PRJ-005,EMP-026,EMP-038,PRODUCTION,LOW,2026-01-16 13:00:00,2444,29.2
BUG-2168,PRJ-007,EMP-024,EMP-038,PRODUCTION,CRITICAL,2026-01-14 11:00:00,178,1.5
BUG-2169,PRJ-008,EMP-024,EMP-023,QA,MEDIUM,2026-01-04 08:00:00,2817,44.85
BUG-2170,PRJ-007,EMP-008,EMP-003,QA,MEDIUM,2026-04-11 15:00:00,2102,23.22
BUG-2171,PRJ-005,EMP-004,EMP-023,PRODUCTION,HIGH,2026-03-01 10:00:00,222,2.55
BUG-2172,PRJ-001,EMP-026,EMP-023,QA,LOW,2026-04-06 08:00:00,905,10.27
BUG-2173,PRJ-001,EMP-016,EMP-028,QA,MEDIUM,2026-01-07 08:00:00,1838,18.08
BUG-2174,PRJ-004,EMP-016,EMP-028,UAT,HIGH,2026-01-02 08:00:00,122,1.14
BUG-2175,PRJ-005,EMP-033,EMP-050,PRODUCTION,CRITICAL,2026-01-20 12:00:00,221,3.23
BUG-2176,PRJ-003,EMP-024,EMP-003,QA,HIGH,2026-02-21 11:00:00,481,7.89
BUG-2177,PRJ-005,EMP-049,EMP-047,PRODUCTION,MEDIUM,2026-04-03 09:00:00,2183,38.25
BUG-2178,PRJ-010,EMP-011,EMP-050,QA,MEDIUM,2026-01-24 13:00:00,1483,18.26
BUG-2179,PRJ-001,EMP-048,EMP-050,PRODUCTION,CRITICAL,2026-02-12 11:00:00,78,1.46
BUG-2180,PRJ-002,EMP-048,EMP-003,QA,LOW,2026-04-06 08:00:00,2466,42.22
BUG-2181,PRJ-008,EMP-024,EMP-038,QA,LOW,2026-01-09 17:00:00,1515,20.97
BUG-2182,PRJ-005,EMP-004,EMP-028,UAT,MEDIUM,2026-04-08 17:00:00,1294,20.73
BUG-2183,PRJ-005,EMP-024,EMP-028,QA,MEDIUM,2026-03-13 17:00:00,2350,37.43
BUG-2184,PRJ-005,EMP-014,EMP-046,QA,HIGH,2026-01-19 11:00:00,403,7.9
BUG-2185,PRJ-008,EMP-039,EMP-028,QA,MEDIUM,2026-04-03 15:00:00,2551,44.52
BUG-2186,PRJ-004,EMP-024,EMP-038,QA,MEDIUM,2026-01-01 11:00:00,1367,22.48
BUG-2187,PRJ-004,EMP-014,EMP-047,QA,LOW,2026-03-31 10:00:00,1314,16.37
BUG-2188,PRJ-001,EMP-008,EMP-046,QA,MEDIUM,2026-04-26 13:00:00,815,11.47
BUG-2189,PRJ-007,EMP-033,EMP-050,UAT,HIGH,2026-04-17 09:00:00,336,4.27
BUG-2190,PRJ-002,EMP-024,EMP-038,UAT,HIGH,2026-04-28 17:00:00,350,6.5
BUG-2191,PRJ-006,EMP-049,EMP-046,QA,MEDIUM,2026-04-04 09:00:00,2394,45.83
BUG-2192,PRJ-004,EMP-024,EMP-023,QA,MEDIUM,2026-02-07 12:00:00,1920,34.43
BUG-2193,PRJ-008,EMP-011,EMP-003,UAT,MEDIUM,2026-01-01 10:00:00,1477,22.88
BUG-2194,PRJ-003,EMP-033,EMP-047,QA,MEDIUM,2026-02-17 16:00:00,1817,31.52
BUG-2195,PRJ-006,EMP-011,EMP-003,QA,LOW,2026-04-30 09:00:00,2332,34.59
BUG-2196,PRJ-010,EMP-026,EMP-047,PRODUCTION,HIGH,2026-01-08 10:00:00,656,7.47
BUG-2197,PRJ-001,EMP-024,EMP-028,PRODUCTION,MEDIUM,2026-02-05 16:00:00,833,11.97
BUG-2198,PRJ-009,EMP-026,EMP-028,UAT,HIGH,2026-04-19 10:00:00,367,4.11
BUG-2199,PRJ-007,EMP-041,EMP-047,QA,MEDIUM,2026-01-03 11:00:00,520,7.71
BUG-2200,PRJ-007,EMP-024,EMP-046,QA,LOW,2026-04-27 09:00:00,647,6.09
BUG-2201,PRJ-005,EMP-041,EMP-028,PRODUCTION,MEDIUM,2026-01-14 08:00:00,2619,45.46
BUG-2202,PRJ-009,EMP-048,EMP-050,QA,MEDIUM,2026-01-11 09:00:00,2543,37.38
BUG-2203,PRJ-010,EMP-039,EMP-050,PRODUCTION,MEDIUM,2026-03-31 15:00:00,855,16.96
BUG-2204,PRJ-009,EMP-039,EMP-050,QA,HIGH,2026-03-14 08:00:00,495,8.07
BUG-2205,PRJ-008,EMP-033,EMP-003,QA,MEDIUM,2026-02-25 16:00:00,1471,25.47
BUG-2206,PRJ-003,EMP-048,EMP-028,UAT,LOW,2026-03-15 09:00:00,2174,38.71
BUG-2207,PRJ-006,EMP-026,EMP-050,PRODUCTION,MEDIUM,2026-04-05 17:00:00,1441,22.52
BUG-2208,PRJ-009,EMP-027,EMP-023,QA,MEDIUM,2026-04-22 15:00:00,632,11.88
BUG-2209,PRJ-007,EMP-026,EMP-023,QA,LOW,2026-02-10 17:00:00,979,15.63
BUG-2210,PRJ-008,EMP-049,EMP-038,QA,HIGH,2026-01-25 10:00:00,306,4.34
BUG-2211,PRJ-003,EMP-008,EMP-038,UAT,LOW,2026-04-17 11:00:00,2765,43.26
BUG-2212,PRJ-005,EMP-026,EMP-050,QA,HIGH,2026-04-10 16:00:00,154,2.87
BUG-2213,PRJ-006,EMP-027,EMP-038,QA,HIGH,2026-03-15 17:00:00,342,3.47
BUG-2214,PRJ-008,EMP-026,EMP-023,QA,HIGH,2026-04-20 09:00:00,180,1.93
BUG-2215,PRJ-003,EMP-027,EMP-023,PRODUCTION,MEDIUM,2026-02-05 12:00:00,2163,31.14
BUG-2216,PRJ-009,EMP-008,EMP-050,QA,LOW,2026-04-17 13:00:00,1218,20.56
BUG-2217,PRJ-007,EMP-016,EMP-006,QA,HIGH,2026-04-18 14:00:00,481,8.37
BUG-2218,PRJ-010,EMP-024,EMP-028,QA,HIGH,2026-04-13 08:00:00,481,7.67
BUG-2219,PRJ-006,EMP-004,EMP-006,QA,MEDIUM,2026-03-17 17:00:00,1895,17.68
BUG-2220,PRJ-001,EMP-016,EMP-006,QA,MEDIUM,2026-02-26 13:00:00,2868,34.54
BUG-2221,PRJ-001,EMP-048,EMP-047,QA,MEDIUM,2026-03-24 10:00:00,2177,40.48
BUG-2222,PRJ-001,EMP-004,EMP-038,QA,MEDIUM,2026-03-24 10:00:00,1049,19.5
BUG-2223,PRJ-003,EMP-027,EMP-046,QA,CRITICAL,2026-03-07 08:00:00,117,1.0
BUG-2224,PRJ-001,EMP-027,EMP-046,QA,HIGH,2026-03-12 15:00:00,159,1.45
BUG-2225,PRJ-010,EMP-041,EMP-050,QA,MEDIUM,2026-02-17 09:00:00,2403,42.94
BUG-2226,PRJ-008,EMP-033,EMP-003,QA,MEDIUM,2026-01-05 12:00:00,1722,15.42
BUG-2227,PRJ-004,EMP-004,EMP-028,PRODUCTION,LOW,2026-04-02 11:00:00,1343,12.16
BUG-2228,PRJ-007,EMP-008,EMP-006,QA,MEDIUM,2026-02-12 15:00:00,1448,22.43
BUG-2229,PRJ-004,EMP-024,EMP-028,QA,LOW,2026-04-28 09:00:00,515,10.11
BUG-2230,PRJ-010,EMP-011,EMP-050,QA,LOW,2026-02-04 12:00:00,1889,16.23
BUG-2231,PRJ-004,EMP-049,EMP-028,QA,LOW,2026-03-15 08:00:00,2362,35.8
BUG-2232,PRJ-004,EMP-016,EMP-050,QA,CRITICAL,2026-03-31 12:00:00,194,3.28
BUG-2233,PRJ-002,EMP-033,EMP-038,PRODUCTION,MEDIUM,2026-02-06 12:00:00,1235,11.21
BUG-2234,PRJ-005,EMP-004,EMP-006,QA,MEDIUM,2026-04-18 15:00:00,2826,54.83
BUG-2235,PRJ-006,EMP-014,EMP-006,PRODUCTION,CRITICAL,2026-02-12 15:00:00,36,0.52
BUG-2236,PRJ-009,EMP-027,EMP-050,PRODUCTION,HIGH,2026-03-18 16:00:00,486,9.5
BUG-2237,PRJ-009,EMP-041,EMP-006,QA,MEDIUM,2026-04-03 13:00:00,1736,18.33
BUG-2238,PRJ-006,EMP-049,EMP-006,UAT,HIGH,2026-03-04 13:00:00,282,3.16
BUG-2239,PRJ-005,EMP-039,EMP-028,PRODUCTION,HIGH,2026-02-08 11:00:00,505,7.96
BUG-2240,PRJ-009,EMP-026,EMP-028,UAT,MEDIUM,2026-02-07 08:00:00,2593,37.28
BUG-2241,PRJ-005,EMP-004,EMP-006,QA,MEDIUM,2026-04-06 08:00:00,758,7.3
BUG-2242,PRJ-003,EMP-033,EMP-006,QA,HIGH,2026-04-03 13:00:00,569,6.84
BUG-2243,PRJ-005,EMP-041,EMP-006,QA,HIGH,2026-01-27 10:00:00,617,5.57
BUG-2244,PRJ-010,EMP-049,EMP-023,QA,HIGH,2026-04-12 13:00:00,411,5.29
BUG-2245,PRJ-002,EMP-004,EMP-046,QA,MEDIUM,2026-04-15 10:00:00,1349,19.55
BUG-2246,PRJ-004,EMP-033,EMP-028,QA,MEDIUM,2026-01-15 13:00:00,1491,17.99
BUG-2247,PRJ-002,EMP-011,EMP-028,UAT,LOW,2026-02-25 09:00:00,1945,32.9
BUG-2248,PRJ-002,EMP-041,EMP-028,QA,MEDIUM,2026-01-20 12:00:00,1880,32.51
BUG-2249,PRJ-008,EMP-033,EMP-046,PRODUCTION,HIGH,2026-02-20 10:00:00,621,10.25
BUG-2250,PRJ-004,EMP-026,EMP-038,UAT,MEDIUM,2026-01-08 17:00:00,1963,20.55
BUG-2251,PRJ-008,EMP-011,EMP-028,QA,HIGH,2026-01-17 11:00:00,711,8.96
BUG-2252,PRJ-009,EMP-008,EMP-038,QA,MEDIUM,2026-02-01 12:00:00,2756,47.5
BUG-2253,PRJ-007,EMP-027,EMP-050,UAT,MEDIUM,2026-03-13 08:00:00,2344,26.33
BUG-2254,PRJ-007,EMP-026,EMP-050,QA,HIGH,2026-01-13 09:00:00,679,11.1
BUG-2255,PRJ-010,EMP-011,EMP-050,QA,MEDIUM,2026-02-22 11:00:00,1071,14.13
BUG-2256,PRJ-007,EMP-004,EMP-038,QA,MEDIUM,2026-01-26 08:00:00,1732,31.63
BUG-2257,PRJ-006,EMP-014,EMP-028,QA,MEDIUM,2026-03-04 13:00:00,2660,34.62
BUG-2258,PRJ-006,EMP-033,EMP-046,PRODUCTION,MEDIUM,2026-02-21 08:00:00,2050,36.32
BUG-2259,PRJ-005,EMP-016,EMP-028,UAT,MEDIUM,2026-04-07 11:00:00,2727,32.66
BUG-2260,PRJ-006,EMP-033,EMP-050,UAT,MEDIUM,2026-02-01 09:00:00,2513,35.3
BUG-2261,PRJ-010,EMP-039,EMP-006,PRODUCTION,MEDIUM,2026-01-28 17:00:00,1055,16.13
BUG-2262,PRJ-006,EMP-049,EMP-050,QA,MEDIUM,2026-01-09 09:00:00,955,16.09
BUG-2263,PRJ-003,EMP-049,EMP-050,QA,MEDIUM,2026-04-19 15:00:00,1575,24.78
BUG-2264,PRJ-006,EMP-024,EMP-046,PRODUCTION,LOW,2026-01-16 14:00:00,1468,14.57
BUG-2265,PRJ-002,EMP-008,EMP-038,QA,MEDIUM,2026-03-15 13:00:00,1551,24.35
BUG-2266,PRJ-009,EMP-004,EMP-028,PRODUCTION,HIGH,2026-01-03 12:00:00,235,3.46
BUG-2267,PRJ-004,EMP-004,EMP-046,QA,MEDIUM,2026-02-07 09:00:00,773,12.25
BUG-2268,PRJ-004,EMP-004,EMP-028,QA,MEDIUM,2026-03-19 16:00:00,748,7.16
BUG-2269,PRJ-008,EMP-041,EMP-003,QA,LOW,2026-02-24 17:00:00,1202,20.81
BUG-2270,PRJ-005,EMP-008,EMP-003,QA,CRITICAL,2026-01-30 14:00:00,162,2.33
BUG-2271,PRJ-006,EMP-041,EMP-046,QA,MEDIUM,2026-04-26 14:00:00,769,12.63
BUG-2272,PRJ-002,EMP-049,EMP-038,UAT,MEDIUM,2026-04-08 09:00:00,1269,24.69
BUG-2273,PRJ-003,EMP-049,EMP-006,UAT,HIGH,2026-03-31 14:00:00,408,7.19
BUG-2274,PRJ-006,EMP-004,EMP-023,QA,MEDIUM,2026-02-01 17:00:00,2005,22.45
BUG-2275,PRJ-001,EMP-049,EMP-028,PRODUCTION,HIGH,2026-01-06 13:00:00,477,7.17
BUG-2276,PRJ-010,EMP-027,EMP-047,QA,MEDIUM,2026-01-09 12:00:00,2567,26.0
BUG-2277,PRJ-010,EMP-033,EMP-038,QA,MEDIUM,2026-01-31 16:00:00,565,9.02
BUG-2278,PRJ-004,EMP-039,EMP-038,QA,MEDIUM,2026-04-27 15:00:00,1204,17.29
BUG-2279,PRJ-001,EMP-048,EMP-006,UAT,MEDIUM,2026-03-30 12:00:00,1618,24.29
BUG-2280,PRJ-005,EMP-049,EMP-023,QA,MEDIUM,2026-04-04 08:00:00,2328,38.78
BUG-2281,PRJ-004,EMP-024,EMP-028,QA,LOW,2026-01-18 16:00:00,569,9.52
BUG-2282,PRJ-005,EMP-016,EMP-050,PRODUCTION,LOW,2026-03-08 15:00:00,649,5.44
BUG-2283,PRJ-007,EMP-016,EMP-006,QA,MEDIUM,2026-03-02 10:00:00,2299,19.6
BUG-2284,PRJ-004,EMP-049,EMP-050,QA,MEDIUM,2026-01-05 13:00:00,1146,12.6
BUG-2285,PRJ-010,EMP-039,EMP-050,QA,CRITICAL,2026-01-15 16:00:00,112,1.02
BUG-2286,PRJ-006,EMP-049,EMP-023,UAT,MEDIUM,2026-02-03 09:00:00,2330,42.11
BUG-2287,PRJ-010,EMP-016,EMP-023,QA,MEDIUM,2026-02-20 10:00:00,1818,21.4
BUG-2288,PRJ-006,EMP-049,EMP-050,QA,LOW,2026-03-03 14:00:00,1558,19.06
BUG-2289,PRJ-004,EMP-039,EMP-050,QA,MEDIUM,2026-04-14 15:00:00,2127,29.94
BUG-2290,PRJ-005,EMP-024,EMP-006,QA,CRITICAL,2026-02-03 15:00:00,92,1.56
BUG-2291,PRJ-006,EMP-039,EMP-023,QA,MEDIUM,2026-04-23 16:00:00,1882,27.98
BUG-2292,PRJ-001,EMP-041,EMP-046,QA,MEDIUM,2026-03-14 10:00:00,2088,19.49
BUG-2293,PRJ-008,EMP-027,EMP-050,QA,MEDIUM,2026-03-06 10:00:00,2095,30.26
BUG-2294,PRJ-003,EMP-033,EMP-028,QA,MEDIUM,2026-01-29 15:00:00,2406,26.31
BUG-2295,PRJ-008,EMP-026,EMP-046,QA,HIGH,2026-04-24 13:00:00,457,9.05
BUG-2296,PRJ-009,EMP-039,EMP-006,QA,MEDIUM,2026-01-07 13:00:00,2593,24.15
BUG-2297,PRJ-010,EMP-016,EMP-046,UAT,CRITICAL,2026-02-24 12:00:00,166,2.16
BUG-2298,PRJ-002,EMP-049,EMP-038,QA,HIGH,2026-02-21 13:00:00,183,1.86
BUG-2299,PRJ-003,EMP-016,EMP-003,QA,HIGH,2026-03-27 08:00:00,666,12.9
BUG-2300,PRJ-009,EMP-033,EMP-050,QA,MEDIUM,2026-01-24 08:00:00,2402,33.16
BUG-2301,PRJ-008,EMP-049,EMP-038,QA,HIGH,2026-04-05 15:00:00,621,7.51
BUG-2302,PRJ-006,EMP-008,EMP-028,QA,MEDIUM,2026-03-29 17:00:00,1743,25.77
BUG-2303,PRJ-005,EMP-011,EMP-050,QA,MEDIUM,2026-04-12 08:00:00,2572,49.19
BUG-2304,PRJ-009,EMP-014,EMP-003,QA,MEDIUM,2026-02-12 11:00:00,1962,21.27
BUG-2305,PRJ-008,EMP-041,EMP-038,QA,MEDIUM,2026-04-03 13:00:00,1208,14.63
BUG-2306,PRJ-007,EMP-014,EMP-006,QA,LOW,2026-01-15 09:00:00,549,9.15
BUG-2307,PRJ-006,EMP-014,EMP-006,QA,MEDIUM,2026-02-01 17:00:00,1077,17.66
BUG-2308,PRJ-004,EMP-011,EMP-047,QA,HIGH,2026-03-18 08:00:00,535,6.67
BUG-2309,PRJ-006,EMP-027,EMP-006,UAT,CRITICAL,2026-04-27 09:00:00,77,1.31
BUG-2310,PRJ-006,EMP-026,EMP-003,PRODUCTION,MEDIUM,2026-01-25 08:00:00,1201,10.66
BUG-2311,PRJ-009,EMP-016,EMP-038,QA,CRITICAL,2026-04-14 10:00:00,186,3.39
BUG-2312,PRJ-004,EMP-016,EMP-047,QA,LOW,2026-04-25 09:00:00,1069,14.68
BUG-2313,PRJ-006,EMP-014,EMP-046,QA,HIGH,2026-04-04 10:00:00,166,3.16
BUG-2314,PRJ-001,EMP-014,EMP-047,QA,HIGH,2026-02-28 16:00:00,329,6.16
BUG-2315,PRJ-003,EMP-048,EMP-047,QA,LOW,2026-01-08 16:00:00,949,16.81
BUG-2316,PRJ-007,EMP-027,EMP-003,PRODUCTION,MEDIUM,2026-04-14 13:00:00,2591,50.04
BUG-2317,PRJ-006,EMP-049,EMP-003,QA,MEDIUM,2026-03-31 14:00:00,1058,12.02
BUG-2318,PRJ-007,EMP-048,EMP-050,QA,HIGH,2026-03-15 13:00:00,293,5.43
BUG-2319,PRJ-007,EMP-041,EMP-028,PRODUCTION,LOW,2026-02-10 13:00:00,1911,33.95
BUG-2320,PRJ-002,EMP-016,EMP-028,QA,HIGH,2026-03-09 12:00:00,527,7.13
BUG-2321,PRJ-001,EMP-049,EMP-038,PRODUCTION,MEDIUM,2026-02-14 14:00:00,1789,26.81
BUG-2322,PRJ-009,EMP-048,EMP-046,QA,LOW,2026-01-16 09:00:00,2667,24.34
BUG-2323,PRJ-002,EMP-026,EMP-047,QA,CRITICAL,2026-02-05 08:00:00,96,0.97
BUG-2324,PRJ-002,EMP-027,EMP-050,QA,MEDIUM,2026-02-18 13:00:00,959,8.85
BUG-2325,PRJ-007,EMP-024,EMP-047,QA,LOW,2026-01-25 09:00:00,2483,36.47
BUG-2326,PRJ-005,EMP-014,EMP-028,QA,MEDIUM,2026-04-29 11:00:00,1662,14.22
BUG-2327,PRJ-009,EMP-016,EMP-050,QA,MEDIUM,2026-04-08 17:00:00,1132,13.43
BUG-2328,PRJ-002,EMP-011,EMP-046,QA,MEDIUM,2026-04-10 12:00:00,1646,29.91
BUG-2329,PRJ-007,EMP-004,EMP-047,QA,MEDIUM,2026-03-09 14:00:00,908,13.32
BUG-2330,PRJ-002,EMP-039,EMP-003,PRODUCTION,HIGH,2026-03-28 16:00:00,563,7.98
BUG-2331,PRJ-006,EMP-027,EMP-047,QA,MEDIUM,2026-03-12 13:00:00,2222,37.23
BUG-2332,PRJ-001,EMP-016,EMP-028,UAT,MEDIUM,2026-03-31 09:00:00,664,12.0
BUG-2333,PRJ-007,EMP-041,EMP-050,UAT,LOW,2026-03-16 14:00:00,542,10.74
BUG-2334,PRJ-008,EMP-011,EMP-028,QA,MEDIUM,2026-03-27 10:00:00,1353,16.56
BUG-2335,PRJ-004,EMP-041,EMP-046,UAT,MEDIUM,2026-01-25 14:00:00,2656,44.37
BUG-2336,PRJ-005,EMP-004,EMP-047,UAT,LOW,2026-02-15 16:00:00,817,12.83
BUG-2337,PRJ-007,EMP-024,EMP-023,QA,LOW,2026-03-02 15:00:00,2811,49.74
BUG-2338,PRJ-007,EMP-039,EMP-003,QA,LOW,2026-01-12 17:00:00,1669,24.28
BUG-2339,PRJ-006,EMP-039,EMP-050,QA,HIGH,2026-04-26 16:00:00,698,12.36
BUG-2340,PRJ-006,EMP-048,EMP-038,QA,CRITICAL,2026-01-13 14:00:00,95,1.31
BUG-2341,PRJ-003,EMP-011,EMP-023,QA,HIGH,2026-02-03 09:00:00,705,12.99
BUG-2342,PRJ-004,EMP-008,EMP-046,PRODUCTION,MEDIUM,2026-02-18 16:00:00,2218,34.77
BUG-2343,PRJ-003,EMP-048,EMP-046,QA,HIGH,2026-04-21 12:00:00,536,10.47
BUG-2344,PRJ-005,EMP-027,EMP-023,UAT,MEDIUM,2026-03-24 11:00:00,1013,13.28
BUG-2345,PRJ-010,EMP-008,EMP-050,QA,MEDIUM,2026-01-09 10:00:00,725,9.86
BUG-2346,PRJ-003,EMP-027,EMP-047,QA,HIGH,2026-01-27 11:00:00,265,4.33
BUG-2347,PRJ-010,EMP-048,EMP-046,QA,MEDIUM,2026-03-17 09:00:00,953,8.73
BUG-2348,PRJ-001,EMP-014,EMP-050,QA,MEDIUM,2026-04-21 15:00:00,516,9.41
BUG-2349,PRJ-007,EMP-039,EMP-028,UAT,MEDIUM,2026-04-30 12:00:00,1452,28.65
BUG-2350,PRJ-002,EMP-049,EMP-038,QA,HIGH,2026-01-31 17:00:00,628,8.0
BUG-2351,PRJ-006,EMP-027,EMP-023,QA,MEDIUM,2026-03-18 16:00:00,1731,17.05
BUG-2352,PRJ-005,EMP-026,EMP-003,QA,CRITICAL,2026-04-08 11:00:00,175,1.54
BUG-2353,PRJ-003,EMP-014,EMP-023,QA,MEDIUM,2026-01-08 11:00:00,2543,24.12
BUG-2354,PRJ-007,EMP-033,EMP-006,QA,MEDIUM,2026-01-25 16:00:00,1401,21.69
BUG-2355,PRJ-010,EMP-026,EMP-006,QA,HIGH,2026-01-14 13:00:00,515,7.24
BUG-2356,PRJ-003,EMP-011,EMP-028,QA,HIGH,2026-03-09 16:00:00,395,6.29
BUG-2357,PRJ-007,EMP-011,EMP-047,QA,MEDIUM,2026-04-27 11:00:00,1968,27.36
BUG-2358,PRJ-008,EMP-024,EMP-028,QA,MEDIUM,2026-03-20 09:00:00,1028,16.73
BUG-2359,PRJ-005,EMP-011,EMP-023,QA,CRITICAL,2026-03-08 14:00:00,38,0.47
BUG-2360,PRJ-010,EMP-048,EMP-003,UAT,CRITICAL,2026-04-01 15:00:00,81,1.56
BUG-2361,PRJ-006,EMP-039,EMP-023,PRODUCTION,MEDIUM,2026-02-24 12:00:00,1876,29.56
BUG-2362,PRJ-007,EMP-049,EMP-038,UAT,MEDIUM,2026-03-11 12:00:00,1515,25.66
BUG-2363,PRJ-008,EMP-041,EMP-028,QA,HIGH,2026-01-31 09:00:00,491,8.0
BUG-2364,PRJ-004,EMP-027,EMP-028,QA,CRITICAL,2026-04-23 12:00:00,59,0.73
BUG-2365,PRJ-005,EMP-041,EMP-023,UAT,MEDIUM,2026-01-19 11:00:00,2738,52.69
BUG-2366,PRJ-005,EMP-048,EMP-028,QA,MEDIUM,2026-03-25 09:00:00,2301,38.72
BUG-2367,PRJ-008,EMP-026,EMP-028,QA,HIGH,2026-02-11 10:00:00,546,6.5
BUG-2368,PRJ-001,EMP-016,EMP-028,PRODUCTION,HIGH,2026-04-08 09:00:00,639,5.4
BUG-2369,PRJ-004,EMP-027,EMP-003,QA,CRITICAL,2026-01-15 17:00:00,48,0.4
BUG-2370,PRJ-008,EMP-049,EMP-038,PRODUCTION,MEDIUM,2026-04-18 11:00:00,2334,20.75
BUG-2371,PRJ-010,EMP-039,EMP-006,UAT,MEDIUM,2026-03-10 11:00:00,1745,34.03
BUG-2372,PRJ-009,EMP-027,EMP-050,QA,HIGH,2026-03-20 14:00:00,312,3.25
BUG-2373,PRJ-003,EMP-048,EMP-038,QA,MEDIUM,2026-04-01 16:00:00,2708,49.3
BUG-2374,PRJ-005,EMP-041,EMP-047,QA,MEDIUM,2026-04-20 17:00:00,736,7.89
BUG-2375,PRJ-001,EMP-039,EMP-003,QA,MEDIUM,2026-04-20 09:00:00,2866,54.65
BUG-2376,PRJ-004,EMP-004,EMP-046,UAT,MEDIUM,2026-03-24 08:00:00,2040,23.43
BUG-2377,PRJ-003,EMP-027,EMP-006,PRODUCTION,MEDIUM,2026-01-08 14:00:00,910,12.23
BUG-2378,PRJ-008,EMP-027,EMP-023,QA,MEDIUM,2026-03-21 15:00:00,2482,37.32
BUG-2379,PRJ-007,EMP-024,EMP-038,QA,MEDIUM,2026-01-17 12:00:00,2321,34.45
BUG-2380,PRJ-007,EMP-041,EMP-047,QA,MEDIUM,2026-01-03 10:00:00,619,6.45
BUG-2381,PRJ-002,EMP-027,EMP-047,QA,MEDIUM,2026-01-05 13:00:00,1020,9.94
BUG-2382,PRJ-005,EMP-014,EMP-038,PRODUCTION,MEDIUM,2026-01-05 16:00:00,1233,11.96
BUG-2383,PRJ-001,EMP-027,EMP-003,QA,HIGH,2026-01-15 12:00:00,700,7.64
BUG-2384,PRJ-004,EMP-016,EMP-028,UAT,MEDIUM,2026-01-28 16:00:00,574,10.65
BUG-2385,PRJ-004,EMP-026,EMP-023,QA,CRITICAL,2026-02-21 15:00:00,174,2.57
BUG-2386,PRJ-005,EMP-048,EMP-006,QA,MEDIUM,2026-01-27 11:00:00,1913,25.44
BUG-2387,PRJ-001,EMP-014,EMP-006,UAT,MEDIUM,2026-02-03 11:00:00,1575,14.76
BUG-2388,PRJ-005,EMP-039,EMP-006,QA,HIGH,2026-04-23 13:00:00,591,11.52
BUG-2389,PRJ-008,EMP-011,EMP-047,PRODUCTION,LOW,2026-04-04 14:00:00,2216,20.91
BUG-2390,PRJ-003,EMP-026,EMP-028,QA,MEDIUM,2026-01-20 09:00:00,2155,33.43
BUG-2391,PRJ-006,EMP-004,EMP-046,QA,HIGH,2026-02-23 15:00:00,599,7.88
